"ano","sq_candidato","nome_candidato","sigla_uf","sigla_partido","qtd_doacoes","qtd_doadores","total_receita","media_receita","recursos de outros candidatos","recursos de pessoas físicas","recursos próprios","qtd_despesas","qtd_fornecedores","total_despesa","media_despesa","descricao_cargo","ds_genero","ds_grau_instrucao","ds_estado_civil","ds_ocupacao","desc_sit_cand_tot","votos"
2018,190000616205,"ALMIR JÓIA MACHADO","RJ","AVANTE",72,71,83400,1174.64788732394,NA,84400,NA,112,110,77498,704.527272727273,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","COMERCIANTE","SUPLENTE",8474
2018,190000616207,"BENEVENUTO SILVA DOS SANTOS","RJ","AVANTE",10,8,26441.52,3305.19,231.32,NA,28000,30,25,24700,988,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",1279
2018,190000616208,"CARLOS ALBERTO SIQUEIRA DA SILVA","RJ","AVANTE",58,56,253136.24,4520.29,23345,231627.24,NA,393,357,215049.74,602.380224089636,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR","SUPLENTE",21194
2018,190000616213,"JOMAR DUARTE BITTENCOURT","RJ","AVANTE",1,1,250,250,250,NA,NA,2,1,300,300,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",1597
2018,190000616214,"JOSE CHAGAS DOS SANTOS","RJ","AVANTE",27,15,7689.65,512.643333333333,462.65,5800,12268,37,32,12568,392.75,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","OUTROS","SUPLENTE",7241
2018,190000616215,"JOSE GUILHERME DE MORAES NETO","RJ","AVANTE",7,7,87208,12458.2857142857,NA,1000,86208,55,36,29348.24,815.228888888889,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","BOMBEIRO MILITAR","SUPLENTE",1523
2018,190000616216,"JOSE REGISLANDO DE FIGUEIREDO FILHO","RJ","AVANTE",14,14,8490.2,606.442857142857,1606,NA,4760,4,3,3720,1240,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",1251
2018,190000616217,"JOSEMAR FREIRE DOS SANTOS","RJ","AVANTE",5,5,3216.9,643.38,616.9,NA,2600,2,2,2600,1300,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","SUPLENTE",2158
2018,190000616218,"JOSIMAR SANTOS BARBOSA","RJ","AVANTE",4,4,3631.4,907.85,631.4,NA,3000,6,6,3000,500,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENFERMEIRO","SUPLENTE",2740
2018,190000616219,"OTO JANES LEITE DE OLIVEIRA","RJ","AVANTE",4,4,40000,10000,NA,15000,25000,31,31,39954.74,1288.86258064516,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL","SUPLENTE",12917
2018,190000616221,"MARCIO LOPES DIAS","RJ","AVANTE",10,9,4955.85,550.65,154.25,NA,3150.4,10,8,3139.2,392.4,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","ADVOGADO","SUPLENTE",435
2018,190000616223,"MARCOS PAULO DE JESUS PEIXOTO","RJ","AVANTE",29,23,154769.96,6729.12869565217,3510,67664,13021,160,72,24100,334.722222222222,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","MÚSICO","SUPLENTE",2862
2018,190000616224,"RAMON PEDRO DE MELLO","RJ","AVANTE",10,10,22915.71,2291.571,1315.71,4000,500,18,16,20402.5,1275.15625,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",1832
2018,190000616225,"RICARDO DE SOUZA BARCELOS","RJ","AVANTE",12,11,5399,490.818181818182,558.4,2625,100,10,9,2455.2,272.8,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","BOMBEIRO MILITAR","SUPLENTE",2296
2018,190000616226,"ROMUALDO MENDES DE FREITAS","RJ","AVANTE",5,4,13700,3425,NA,NA,15700,17,15,13346.7,889.78,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",3130
2018,190000616230,"WALLACE CELESTINO DA SILVA","RJ","AVANTE",1,1,1000,1000,NA,NA,1000,1,1,1000,1000,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",1957
2018,190000616234,"HELIETE OLIVEIRA DA SILVA","RJ","AVANTE",1,1,300,300,NA,NA,300,1,1,1000,1000,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","PROFESSOR DE ENSINO FUNDAMENTAL","SUPLENTE",403
2018,190000616242,"RAQUEL RODRIGUES BORGES","RJ","AVANTE",9,9,55977.95,6219.77222222222,NA,25200,20027.95,166,131,49036.4,374.323664122137,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADMINISTRADOR","SUPLENTE",1757
2018,190000616243,"ANTONIO FERREIRA PEDREGAL FILHO","RJ","AVANTE",6,6,6410.4,1068.4,4437.4,NA,1500,9,9,1476.45,164.05,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","SUPLENTE",3626
2018,190000616244,"VERA RAMOS DA SILVA","RJ","AVANTE",16,13,19133.86,1471.83538461538,2432.65,NA,NA,26,18,14856.66,825.37,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS","SUPLENTE",1331
2018,190000616250,"IVAN VERLY DA FONSECA COELHO JUNIOR","RJ","PMN",3,3,360,120,NA,235,125,5,5,360,72,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL","SUPLENTE",967
2018,190000616252,"ARNALDO FREIRE DE LIMA","RJ","PMN",18,17,33067.5,1945.14705882353,965,11550,NA,55,34,16970.35,499.127941176471,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",1963
2018,190000616253,"BENEDITO  LIMA","RJ","PMN",6,6,63240,10540,NA,6000,57000,39,33,54044.2,1637.70303030303,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","OUTROS","SUPLENTE",541
2018,190000616256,"IVANILDA JOSEFA DA SILVA DA COSTA","RJ","PMN",12,12,4897.05,408.0875,3863.2,1000,33.85,1,1,33.85,33.85,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","OUTROS","SUPLENTE",87
2018,190000616259,"JONAS NOGUEIRA DOS SANTOS","RJ","PMN",12,9,3477.5,386.388888888889,965,1050,250,1,1,250,250,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS","SUPLENTE",712
2018,190000616260,"LUCIANA FRANÇA ROCHA","RJ","PMN",9,8,2321.67,290.20875,1049.37,NA,540,2,2,540,270,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","SUPLENTE",1142
2018,190000616262,"MARCELO DOS SANTOS CERQUEIRA","RJ","PMN",2,2,1800,900,NA,NA,1800,5,4,1794.4,448.6,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO FUNDAMENTAL","SUPLENTE",475
2018,190000616263,"VANESSA POYARES TUFFY FELIPPE BETHLEM","RJ","PMN",34,7,401060.62,57294.3742857143,2894.36,NA,NA,11,11,65544.5,5958.59090909091,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","EMPRESÁRIO","SUPLENTE",1957
2018,190000616264,"MARCIO DEMERVAL RODRIGUES DE OLIVEIRA","RJ","PMN",21,20,12763.5,638.175,965,11106,NA,14,10,8845.65,884.565,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",2612
2018,190000622735,"ALOISIO DE SOUZA FERREIRA","RJ","PPL",1,1,300,300,NA,NA,300,2,2,300,150,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","CONTADOR","NÃO ELEITO",468
2018,190000622736,"ALEXANDRE DA SILVA PIMENTEL","RJ","PPL",5,5,2605.97,521.194,382,NA,346.2,3,3,346.2,115.4,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","MILITAR REFORMADO","NÃO ELEITO",1935
2018,190000622738,"ANTONIO LUIZ ALVES CERQUEIRA","RJ","PPL",3,3,2796,932,296,NA,2500,4,4,2500,625,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",256
2018,190000622740,"CAIO CESAR MIRABELLI","RJ","PPL",3,3,596,198.666666666667,158,NA,300,2,2,300,150,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS","NÃO ELEITO",297
2018,190000622741,"CLAUDIA MARTA XAVIER DOS SANTOS","RJ","PPL",5,5,6523.77,1304.754,158,NA,3250,5,5,4350,870,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ENFERMEIRO","NÃO ELEITO",597
2018,190000622743,"CARLOS MAGNO MEDEIROS","RJ","PPL",3,3,309.2,103.066666666667,296,NA,13.2,1,1,13.2,13.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",143
2018,190000622745,"EROCI PEREIRA DA COSTA","RJ","PPL",2,2,438,219,NA,NA,300,2,2,300,150,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS","NÃO ELEITO",392
2018,190000622747,"EDUARDO DE AZEREDO COSTA","RJ","PPL",17,12,41142.81,3428.5675,138,56000,2677.04,57,56,52854.08,943.822857142857,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS","NÃO ELEITO",304
2018,190000622752,"IRAPUAN RAMOS SANTOS","RJ","PPL",2,2,2177.77,1088.885,NA,NA,300,3,3,300,100,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO ESTADUAL","NÃO ELEITO",182
2018,190000622754,"JEFFERSON DA SILVA SANTA ROSA","RJ","PPL",3,3,768,256,158,NA,610,1,1,600,600,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","NÃO ELEITO",266
2018,190000622758,"MARIA DA CONCEIÇÃO DA COSTA MEDEIROS","RJ","PPL",3,3,1396,465.333333333333,296,NA,NA,6,6,1100,183.333333333333,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","COMERCIANTE","NÃO ELEITO",64
2018,190000622759,"MARIA DA GLÓRIA ALVES DOS SANTOS","RJ","PPL",5,5,4636,927.2,958,500,NA,6,6,3000,500,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",347
2018,190000622761,"MARIA RIBEIRO AMARAL","RJ","PPL",3,3,926,308.666666666667,296,NA,NA,6,5,612.5,122.5,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",70
2018,190000622764,"NANCY LINO DE OLIVEIRA SOUZA","RJ","PPL",3,3,3135.77,1045.25666666667,158,NA,NA,4,4,1100,275,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL","NÃO ELEITO",360
2018,190000622765,"NEIDE GOMES PEREIRA","RJ","PPL",3,3,1126,375.333333333333,296,NA,NA,5,5,830,166,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA","NÃO ELEITO",118
2018,190000622766,"ORLANDO COSME SILVA DOS SANTOS","RJ","PPL",2,2,3500,1750,NA,3500,NA,2,1,712.5,712.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADMINISTRADOR","NÃO ELEITO",954
2018,190000622767,"NATALY EMANUELLE RIBEIRO BARBOSA","RJ","PPL",2,2,788,394,158,NA,NA,4,4,600.01,150.0025,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES","NÃO ELEITO",11
2018,190000622768,"PAULO GALLIAÇO PRATA","RJ","PPL",2,2,3400,1700,NA,2000,1400,6,6,3400,566.666666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","VETERINÁRIO","NÃO ELEITO",215
2018,190000622771,"RAFAEL BORGES CANAAN","RJ","PPL",3,3,596,198.666666666667,296,NA,300,2,2,300,150,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL CIVIL","NÃO ELEITO",64
2018,190000622772,"RAUL FERNANDO GONÇALVES GOMES","RJ","PPL",6,5,622.75,124.55,158,NA,626.75,6,5,613.55,122.71,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",0
2018,190000622774,"VANEIDE NASCIMENTO DO CARMO","RJ","PPL",3,3,1096,365.333333333333,296,NA,NA,4,4,800,200,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS","NÃO ELEITO",0
2018,190000622777,"SERGIO LUIZ MAXIMO RAMOS","RJ","PPL",10,9,2370.5,263.388888888889,296,270,1939.5,14,9,1589.5,176.611111111111,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","SOLTEIRO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES","NÃO ELEITO",354
2018,190000622779,"WALMIR FILHO DOMINGUITO DE LIMA","RJ","PPL",6,6,2849.47,474.911666666667,158,NA,537.7,5,5,537.7,107.54,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",0
2018,190000622781,"VANISE SILVA E SILVA NUNES","RJ","PPL",6,6,6600.4,1100.06666666667,296,NA,NA,11,10,6252.5,625.25,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","COMERCIANTE","NÃO ELEITO",121
2018,190000623225,"FABRICIO LIRIO RODRIGUES","RJ","REDE",4,4,12450,3112.5,950,900,10600,19,12,7020,585,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","JORNALISTA E REDATOR","NÃO ELEITO",1501
2018,190000623226,"RENATA DE SANTANA","RJ","REDE",3,3,1700,566.666666666667,NA,900,NA,2,2,800,400,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","COMERCIANTE","NÃO ELEITO",64
2018,190000623247,"GIOWANA CAMBRONE ARAUJO","RJ","REDE",4,3,25500,8500,NA,5500,NA,3,3,2223,741,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","NÃO ELEITO",1199
2018,190000623248,"NIDIA REGINA LIMEIRA DE SÁ","RJ","REDE",7,6,11800,1966.66666666667,NA,10000,NA,21,15,9685.75,645.716666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR","NÃO ELEITO",1902
2018,190000623251,"SOLANGE DOS SANTOS PACHECO","RJ","REDE",5,5,4833,966.6,579,2500,954,4,4,2716.8,679.2,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","CONTADOR","NÃO ELEITO",352
2018,190000623253,"EDUARDO CARVALHO BANDEIRA DE MELLO","RJ","REDE",13,13,194549.02,14965.3092307692,965,25500,16970.02,92,65,167892.42,2582.96030769231,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","NÃO ELEITO",38500
2018,190000623254,"MARCIO JOSÉ MATOS DE SOUZA","RJ","REDE",4,4,414500,103625,2500,2000,410000,207,142,339170,2388.52112676056,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","NÃO ELEITO",25418
2018,190000623255,"CAIO MARCELO BRAUER DE FREITAS SAMPAIO","RJ","REDE",48,46,42928,933.217391304348,4573,25230,14000,24,22,12030,546.818181818182,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","NÃO ELEITO",4771
2018,190000623256,"CLAVIO BARBOZA BONIFACIO","RJ","REDE",5,4,533.65,133.4125,NA,NA,783.65,8,8,783.65,97.95625,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","NÃO ELEITO",1348
2018,190000623257,"FÁBIO FRANCISCO DOS SANTOS","RJ","REDE",5,5,2179,435.8,579,1350,250,10,7,1598.95,228.421428571429,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","TAXISTA","NÃO ELEITO",617
2018,190000623260,"RAFAEL ADONIS DE ASSIS FILHO","RJ","REDE",5,4,3861,965.25,NA,4338,NA,10,6,2355.3,392.55,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","NÃO ELEITO",1180
2018,190000624640,"JOÃO CARLOS DO NASCIMENTO","RJ","PRP",1,1,700,700,NA,700,NA,2,2,3000,1500,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",1341
2018,190000624641,"JÉSSICA DE ALMEIDA OLIVEIRA","RJ","PRP",10,7,4682.5,668.928571428571,231.6,1208.6,NA,11,6,2153.4,358.9,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","AGENTE ADMINISTRATIVO","SUPLENTE",840
2018,190000624646,"MARCUS VENISSIUS DA SILVA BARBOSA","RJ","PRP",14,13,598766,46058.9230769231,NA,243500,NA,497,311,501605.7,1612.88006430868,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",19946
2018,190000624647,"EDILAN FERREIRA RODRIGUES","RJ","PRP",11,8,11962,1495.25,NA,2200,15762,30,30,17962.45,598.748333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",5071
2018,190000624649,"ALFREDO DA SILVA AMBROZIONI","RJ","PRP",11,11,6161,560.090909090909,NA,5666,35,11,8,5671.35,708.91875,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","BOMBEIRO MILITAR","SUPLENTE",1170
2018,190000624651,"ANA CYNTIA AZEVEDO PINTO","RJ","PRP",4,3,3900,1300,NA,600,NA,11,11,3595.8,326.890909090909,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR","SUPLENTE",332
2018,190000624652,"DOMINGOS PASCHOAL PEREIRA DE FREITAS","RJ","PRP",6,6,43450,7241.66666666667,NA,NA,43450,33,16,34452.5,2153.28125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",1218
2018,190000624653,"EMERSON CRUZ DE OLIVEIRA","RJ","PRP",2,2,4800,2400,NA,4800,NA,14,10,3700.02,370.002,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","TAXISTA","SUPLENTE",2897
2018,190000624654,"GERALDO VICENTE PIRES","RJ","PRP",61,13,16503.51,1269.50076923077,787.1,12702.61,3030,34,22,6092.61,276.936818181818,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE","SUPLENTE",3353
2018,190000624659,"FRANCIANE PEREIRA DE MARINS CAMPOS","RJ","PRP",6,5,1561.2,312.24,NA,NA,13.2,6,6,1013.2,168.866666666667,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","COMERCIANTE","SUPLENTE",275
2018,190000624660,"LUIS FERNANDO AZEVEDO SILVA","RJ","PRP",7,7,44236,6319.42857142857,NA,6020,37950,60,34,36258.5,1066.42647058824,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","MÉDICO","SUPLENTE",9483
2018,190000624661,"RONALDO CARTAXO TEIXEIRA","RJ","PRP",9,7,8390,1198.57142857143,2500,2900,3790,16,15,6360.75,424.05,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO","SUPLENTE",1363
2018,190000624664,"GILCEMAR REIS VIDAL","RJ","PRP",10,10,6988.5,698.85,279,2000,4612.5,9,5,3593.5,718.7,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL MILITAR","SUPLENTE",1055
2018,190000624667,"LUIS FERNANDO COSTA","RJ","PRP",1,1,5000,5000,NA,NA,5000,3,3,4020,1340,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","SUPLENTE",4496
2018,190000624668,"EVANGIVALDO ALVES DA SILVA","RJ","PRP",4,4,3430,857.5,NA,1900,1530,2,2,2430,1215,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",846
2018,190000624670,"CARLOS ALBERTO DE MACEDO","RJ","PRP",6,5,29636,5927.2,NA,NA,39370,23,19,34866.65,1835.08684210526,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR","SUPLENTE",5758
2018,190000624672,"WLADIMIR BARROS ASSED MATHEUS DE OLIVEIRA","RJ","PRP",27,19,72220.5,3801.07894736842,16922.5,8180,109307,46,40,102307,2557.675,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS","ELEITO POR QP",39398
2018,190000624673,"RICARDO CLEMENTINO DOS SANTOS","RJ","PRP",8,8,8581,1072.625,200,3000,5300,6,4,1300,325,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","SUPLENTE",699
2018,190000624676,"HUGO PEREIRA DO CANTO JUNIOR","RJ","PRP",27,24,27153.75,1131.40625,1287.75,19300,7000,72,63,26096.7,414.233333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR","SUPLENTE",5620
2018,190000624679,"PAULO SALVADOR DE SOUZA BASTOS","RJ","PRP",4,4,2766,691.5,NA,1500,1000,3,3,2000,666.666666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE","SUPLENTE",2503
2018,190000624681,"RICARDO CORRÊA DE BARROS","RJ","PRP",9,6,324100,54016.6666666667,NA,70600,603500,470,266,514801.95,1935.34567669173,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",24951
2018,190000624682,"ROLAN DE MELO NASCIMENTO","RJ","PRP",13,12,5741.5,478.458333333333,257.5,NA,4500,6,6,4500,750,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","PROFESSOR DE ENSINO SUPERIOR","SUPLENTE",1680
2018,190000624688,"BELMAN DE ALVARENGA HEITOR","RJ","PRP",4,4,1816.5,454.125,116.5,1700,NA,12,6,480,80,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","COMERCIANTE","SUPLENTE",384
2018,190000624712,"ANTONIO JOSÉ SOUZA DA SILVA","RJ","PRP",14,14,11420.5,815.75,NA,3907.5,1060,5,5,4117.5,823.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR","SUPLENTE",1921
2018,190000625120,"ALAN MOTA RIBEIRO","RJ","PV",10,10,38398.4,3839.84,308.4,5090,NA,35,35,36041.37,1029.75342857143,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO","SUPLENTE",1904
2018,190000625151,"ARILDO MENDES DE OLIVEIRA","RJ","PV",13,12,60856.68,5071.39,1683,NA,NA,117,70,108121.15,1544.58785714286,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","PUBLICITÁRIO","SUPLENTE",4170
2018,190000625152,"CARLOS ALBERTO NUNES PEREIRA","RJ","PV",5,4,6895.55,1723.8875,306.24,NA,NA,4,4,4473.2,1118.3,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","MOTORISTA PARTICULAR","NÃO ELEITO",0
2018,190000625153,"CLAUDIO JESUS DUARTE RAMIREZ","RJ","PV",5,5,9893.05,1978.61,219.37,3000,NA,3,3,4500,1500,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",0
2018,190000625154,"DANIEL MARQUES FREDERICO","RJ","PV",38,37,89470.18,2418.11297297297,15695,39180,NA,62,49,59841.5,1221.25510204082,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",8559
2018,190000625155,"EDÉSIO FERNANDES CARNEIRO","RJ","PV",9,9,8523.05,947.005555555556,219.37,NA,1630,19,18,5580,310,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PSICÓLOGO","SUPLENTE",374
2018,190000625156,"EVALCIR SANTOS DA SILVA","RJ","PV",4,4,5851.55,1462.8875,5295,500,56.55,5,5,5056.55,1011.31,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","SUPLENTE",320
